lim_inf = 1
lim_sup = 60 
 
i j nul 
59, 32, 0
59, 33, 2
59, 34, 0
59, 35, 0
59, 36, 2
59, 37, 0
59, 38, 0
59, 39, 2
59, 40, 0
59, 41, 0
59, 42, 2
59, 43, 0
59, 44, 0
59, 45, 2
59, 46, 0
59, 47, 0
59, 48, 2
59, 49, 0
59, 50, 0
59, 51, 2
59, 52, 0
59, 53, 0
59, 54, 2
59, 55, 0
59, 56, 0
59, 57, 2
59, 58, 0
59, 59, 0
60, 1, 2
60, 2, 4
60, 3, 6
60, 4, 8
60, 5, 10
60, 6, 12
60, 7, 2
60, 8, 16
60, 9, 6
60, 10, 20
60, 11, 2
60, 12, 16
60, 13, 2
60, 14, 4
60, 15, 14
60, 16, 16
60, 17, 18
60, 18, 12
60, 19, 2
60, 20, 40
60, 21, 6
60, 22, 4
60, 23, 2
60, 24, 24
60, 25, 10
60, 26, 4
60, 27, 6
60, 28, 8
60, 29, 2
60, 30, 28
60, 31, 2
60, 32, 16
60, 33, 6
60, 34, 36
60, 35, 10
60, 36, 16
60, 37, 2
60, 38, 4
60, 39, 6
60, 40, 48
60, 41, 2
60, 42, 12
60, 43, 2
60, 44, 8
60, 45, 14
60, 46, 4
60, 47, 2
60, 48, 24
60, 49, 2
60, 50, 20
60, 51, 22
60, 52, 8
60, 53, 2
60, 54, 12
60, 55, 10
60, 56, 16
60, 57, 6
60, 58, 4
60, 59, 2
60, 60, 48

